timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
22,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
23,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
24,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
25,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
26,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
27,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
28,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
29,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
30,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
31,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
32,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
33,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
34,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
35,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
36,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
37,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
38,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
39,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
40,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
41,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
42,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
43,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
44,history,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
4,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
5,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
6,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
7,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
8,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
9,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
10,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
11,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
12,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
13,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
14,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
15,burgers2d_physics_exact,25.0,6400.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
