timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
55,static,36.0,9216.0,28928.0,768.0,301.3333333333333,3,8,12.0,20.0,0.0,0,32000.0
56,static,36.0,9216.0,28672.0,768.0,298.6666666666667,3,8,12.0,20.0,0.0,0,31744.0
57,static,36.0,9216.0,27904.0,768.0,296.8510638297872,2,7,12.0,19.0,0.0,0,30976.0
58,static,36.0,9216.0,27904.0,768.0,296.8510638297872,2,7,12.0,19.0,0.0,0,30976.0
59,static,36.0,9216.0,26880.0,768.0,298.6666666666667,2,7,12.0,19.0,0.0,0,29952.0
4,reactive,36.0,9216.0,3072.0,256.0,256.0,12,6,4.0,10.0,0.0,0,4096.0
5,reactive,36.0,9216.0,8704.0,256.0,256.0,34,6,4.0,10.0,0.0,0,9728.0
6,reactive,36.0,9216.0,12544.0,256.0,256.0,49,10,4.0,14.0,0.0,0,13568.0
7,reactive,36.0,9216.0,14592.0,256.0,256.0,57,10,4.0,14.0,0.0,0,15616.0
8,reactive,36.0,9216.0,15104.0,256.0,256.0,59,10,4.0,14.0,0.0,0,16128.0
9,reactive,36.0,9216.0,16128.0,256.0,256.0,63,10,4.0,14.0,0.0,0,17152.0
10,reactive,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
11,reactive,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
12,reactive,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
13,reactive,36.0,9216.0,18944.0,512.0,270.62857142857143,4,10,8.0,18.0,0.0,0,20992.0
14,reactive,36.0,9216.0,19968.0,512.0,281.23943661971833,7,10,8.0,18.0,0.0,0,22016.0
15,reactive,36.0,9216.0,20224.0,512.0,288.9142857142857,9,10,8.0,18.0,0.0,0,22272.0
16,reactive,36.0,9216.0,21760.0,512.0,302.22222222222223,13,10,8.0,18.0,0.0,0,23808.0
17,reactive,36.0,9216.0,23552.0,512.0,322.63013698630135,19,10,8.0,18.0,0.0,0,25600.0
18,reactive,36.0,9216.0,22528.0,512.0,321.8285714285714,18,6,8.0,14.0,4608.0,6,26880.0
19,reactive,36.0,9216.0,22272.0,512.0,322.7826086956522,18,6,8.0,14.0,512.0,2,24576.0
20,reactive,36.0,9216.0,21760.0,512.0,320.0,17,6,8.0,14.0,512.0,2,24064.0
21,reactive,36.0,9216.0,20736.0,512.0,314.1818181818182,15,6,8.0,14.0,2048.0,4,23808.0
22,reactive,36.0,9216.0,18432.0,512.0,297.2903225806452,10,6,8.0,14.0,2560.0,5,21760.0
23,reactive,36.0,9216.0,20224.0,768.0,301.85074626865674,1,6,12.0,18.0,0.0,0,23296.0
24,reactive,36.0,9216.0,21248.0,768.0,317.13432835820896,2,6,12.0,18.0,0.0,0,24320.0
25,reactive,36.0,9216.0,21248.0,768.0,312.47058823529414,2,6,12.0,18.0,1024.0,4,24832.0
26,reactive,36.0,9216.0,20480.0,768.0,325.07936507936506,3,6,12.0,18.0,2048.0,4,24576.0
27,reactive,36.0,9216.0,22272.0,768.0,337.45454545454544,4,6,12.0,18.0,0.0,0,25344.0
28,reactive,36.0,9216.0,23040.0,1024.0,349.09090909090907,1,6,16.0,22.0,3072.0,6,28672.0
29,reactive,36.0,9216.0,24832.0,768.0,354.74285714285713,5,5,12.0,17.0,512.0,2,28160.0
30,reactive,36.0,9216.0,27136.0,768.0,343.49367088607596,5,9,12.0,21.0,0.0,0,30208.0
31,reactive,36.0,9216.0,27904.0,768.0,344.4938271604938,6,9,12.0,21.0,1536.0,4,31744.0
32,reactive,36.0,9216.0,30720.0,768.0,365.7142857142857,5,9,12.0,21.0,3584.0,6,35584.0
33,reactive,36.0,9216.0,29184.0,768.0,351.6144578313253,8,9,12.0,21.0,3584.0,5,34048.0
34,reactive,36.0,9216.0,25344.0,768.0,329.14285714285717,3,9,12.0,21.0,4608.0,9,30720.0
35,reactive,36.0,9216.0,23808.0,1024.0,317.44,1,9,16.0,25.0,2048.0,2,28928.0
36,reactive,36.0,9216.0,26624.0,1280.0,341.3333333333333,2,9,20.0,29.0,0.0,0,31744.0
37,reactive,36.0,9216.0,24576.0,1024.0,327.68,1,8,16.0,24.0,2560.0,5,29952.0
38,reactive,36.0,9216.0,20992.0,512.0,295.6619718309859,11,6,8.0,14.0,4608.0,6,25344.0
39,reactive,36.0,9216.0,20736.0,768.0,288.0,1,6,12.0,18.0,2048.0,7,24832.0
40,reactive,36.0,9216.0,22528.0,768.0,308.6027397260274,2,7,12.0,19.0,0.0,0,25600.0
41,reactive,36.0,9216.0,21760.0,768.0,324.7761194029851,1,7,12.0,19.0,3584.0,6,26624.0
42,reactive,36.0,9216.0,24064.0,768.0,329.64383561643837,2,7,12.0,19.0,0.0,0,27136.0
43,reactive,36.0,9216.0,27136.0,768.0,361.81333333333333,4,7,12.0,19.0,0.0,0,30208.0
44,reactive,36.0,9216.0,29952.0,768.0,369.77777777777777,5,7,12.0,19.0,1024.0,4,33536.0
45,reactive,36.0,9216.0,28416.0,768.0,346.5365853658537,3,7,12.0,19.0,3072.0,6,33024.0
46,reactive,36.0,9216.0,29184.0,768.0,355.9024390243902,4,7,12.0,19.0,512.0,2,32512.0
47,reactive,36.0,9216.0,30464.0,768.0,354.2325581395349,5,7,12.0,19.0,1536.0,3,34304.0
48,reactive,36.0,9216.0,25856.0,768.0,331.4871794871795,1,8,12.0,20.0,5120.0,5,31488.0
49,reactive,36.0,9216.0,22272.0,768.0,342.6461538461538,2,8,12.0,20.0,6656.0,10,28672.0
50,reactive,36.0,9216.0,22784.0,768.0,312.1095890410959,1,8,12.0,20.0,1536.0,2,26624.0
51,reactive,36.0,9216.0,26112.0,768.0,326.4,4,8,12.0,20.0,0.0,0,29184.0
52,reactive,36.0,9216.0,25344.0,768.0,333.4736842105263,2,7,12.0,19.0,2048.0,2,29440.0
53,reactive,36.0,9216.0,27136.0,768.0,330.9268292682927,1,7,12.0,19.0,0.0,0,30208.0
54,reactive,36.0,9216.0,27648.0,768.0,333.10843373493975,3,8,12.0,20.0,3072.0,5,32256.0
55,reactive,36.0,9216.0,27136.0,768.0,330.9268292682927,2,8,12.0,20.0,1024.0,3,30720.0
56,reactive,36.0,9216.0,25600.0,768.0,320.0,2,7,12.0,19.0,3072.0,5,30208.0
57,reactive,36.0,9216.0,27136.0,768.0,339.2,4,7,12.0,19.0,2560.0,5,31488.0
58,reactive,36.0,9216.0,27648.0,768.0,349.9746835443038,4,7,12.0,19.0,512.0,2,30976.0
59,reactive,36.0,9216.0,22784.0,768.0,320.90140845070425,2,9,12.0,21.0,6656.0,16,29184.0
4,history,36.0,9216.0,3072.0,256.0,256.0,12,6,4.0,10.0,0.0,0,4096.0
5,history,36.0,9216.0,8704.0,256.0,256.0,34,6,4.0,10.0,0.0,0,9728.0
6,history,36.0,9216.0,12544.0,256.0,256.0,49,10,4.0,14.0,0.0,0,13568.0
7,history,36.0,9216.0,14592.0,256.0,256.0,57,10,4.0,14.0,0.0,0,15616.0
8,history,36.0,9216.0,15104.0,256.0,256.0,59,10,4.0,14.0,0.0,0,16128.0
9,history,36.0,9216.0,13568.0,256.0,256.0,53,6,4.0,10.0,4608.0,6,16896.0
10,history,36.0,9216.0,15872.0,256.0,256.0,62,6,4.0,10.0,3072.0,7,18432.0
11,history,36.0,9216.0,17408.0,512.0,290.1333333333333,8,9,8.0,17.0,2560.0,4,20736.0
12,history,36.0,9216.0,15872.0,512.0,317.44,12,9,8.0,17.0,4096.0,5,19968.0
13,history,36.0,9216.0,14592.0,512.0,310.468085106383,10,9,8.0,17.0,2048.0,4,17664.0
14,history,36.0,9216.0,16128.0,512.0,336.0,15,9,8.0,17.0,0.0,0,18176.0
15,history,36.0,9216.0,15616.0,768.0,306.19607843137254,1,6,12.0,18.0,4096.0,8,20736.0
16,history,36.0,9216.0,16640.0,512.0,308.14814814814815,11,5,8.0,13.0,512.0,2,18944.0
17,history,36.0,9216.0,18176.0,512.0,324.57142857142856,15,5,8.0,13.0,0.0,0,20224.0
18,history,36.0,9216.0,19712.0,512.0,334.10169491525426,18,5,8.0,13.0,512.0,2,22016.0
19,history,36.0,9216.0,18432.0,768.0,329.14285714285717,2,5,12.0,17.0,4096.0,10,23552.0
20,history,36.0,9216.0,17920.0,512.0,303.728813559322,11,5,8.0,13.0,3072.0,5,21504.0
21,history,36.0,9216.0,16896.0,512.0,291.3103448275862,8,7,8.0,15.0,2560.0,6,20224.0
22,history,36.0,9216.0,17152.0,512.0,295.7241379310345,9,5,8.0,13.0,8704.0,15,23552.0
23,history,36.0,9216.0,20224.0,768.0,337.06666666666666,4,6,12.0,18.0,5632.0,11,26112.0
24,history,36.0,9216.0,21248.0,768.0,337.26984126984127,4,6,12.0,18.0,512.0,2,24576.0
25,history,36.0,9216.0,21248.0,768.0,326.89230769230767,3,6,12.0,18.0,3584.0,7,26112.0
26,history,36.0,9216.0,22272.0,768.0,327.52941176470586,2,7,12.0,19.0,0.0,0,25344.0
27,history,36.0,9216.0,22016.0,768.0,333.57575757575756,2,7,12.0,19.0,1536.0,3,25856.0
28,history,36.0,9216.0,20480.0,768.0,315.0769230769231,2,6,12.0,18.0,8704.0,17,27904.0
29,history,36.0,9216.0,22784.0,768.0,320.90140845070425,3,7,12.0,19.0,5120.0,11,28416.0
30,history,36.0,9216.0,21760.0,768.0,306.4788732394366,1,7,12.0,19.0,3072.0,7,26368.0
31,history,36.0,9216.0,21248.0,512.0,283.3066666666667,8,6,8.0,14.0,6144.0,13,26368.0
32,history,36.0,9216.0,24576.0,512.0,311.0886075949367,17,7,8.0,15.0,4096.0,10,28672.0
33,history,36.0,9216.0,24064.0,768.0,312.5194805194805,1,6,12.0,18.0,6656.0,11,30464.0
34,history,36.0,9216.0,23552.0,768.0,336.45714285714286,3,7,12.0,19.0,7168.0,19,30208.0
35,history,36.0,9216.0,24320.0,768.0,311.79487179487177,1,7,12.0,19.0,3584.0,8,29184.0
36,history,36.0,9216.0,23552.0,1024.0,318.27027027027026,1,7,16.0,23.0,1024.0,4,28160.0
37,history,36.0,9216.0,19712.0,768.0,308.0,2,8,12.0,20.0,8704.0,20,27136.0
38,history,36.0,9216.0,18688.0,512.0,296.63492063492066,10,5,8.0,13.0,4096.0,9,22784.0
39,history,36.0,9216.0,19200.0,512.0,290.90909090909093,9,5,8.0,13.0,3584.0,10,23040.0
40,history,36.0,9216.0,20992.0,512.0,295.6619718309859,11,6,8.0,14.0,1024.0,3,23552.0
41,history,36.0,9216.0,22528.0,768.0,326.4927536231884,2,6,12.0,18.0,5632.0,10,28416.0
42,history,36.0,9216.0,22784.0,768.0,356.0,2,6,12.0,18.0,3584.0,8,27648.0
43,history,36.0,9216.0,24832.0,768.0,354.74285714285713,5,7,12.0,19.0,5120.0,12,30464.0
44,history,36.0,9216.0,24064.0,768.0,353.88235294117646,2,7,12.0,19.0,4608.0,10,29440.0
