timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
22,history,64.0,16384.0,29696.0,512.0,288.31067961165047,13,7,8.0,15.0,15360.0,22,39424.0
23,history,64.0,16384.0,32256.0,512.0,288.0,14,8,8.0,16.0,8192.0,15,38400.0
24,history,64.0,16384.0,38656.0,768.0,295.08396946564886,3,10,12.0,22.0,13824.0,21,48640.0
25,history,64.0,16384.0,39680.0,512.0,285.46762589928056,16,8,8.0,16.0,12800.0,20,48128.0
26,history,64.0,16384.0,41984.0,768.0,281.7718120805369,1,8,12.0,20.0,13312.0,22,51712.0
27,history,64.0,16384.0,42496.0,768.0,319.5187969924812,1,11,12.0,23.0,18432.0,16,54784.0
28,history,64.0,16384.0,47872.0,768.0,312.8888888888889,4,14,12.0,26.0,19968.0,29,60928.0
29,history,64.0,16384.0,43008.0,768.0,307.2,2,9,12.0,21.0,15872.0,16,54016.0
30,history,64.0,16384.0,46080.0,768.0,326.8085106382979,6,9,12.0,21.0,22016.0,32,60160.0
31,history,64.0,16384.0,46848.0,1024.0,332.25531914893617,3,9,16.0,25.0,11776.0,13,56832.0
32,history,64.0,16384.0,46336.0,768.0,315.2108843537415,4,9,12.0,21.0,6144.0,10,52480.0
33,history,64.0,16384.0,42752.0,768.0,323.8787878787879,1,10,12.0,22.0,9728.0,15,50688.0
34,history,64.0,16384.0,40704.0,512.0,306.0451127819549,26,10,8.0,18.0,3072.0,7,44288.0
35,history,64.0,16384.0,42240.0,768.0,330.0,1,10,12.0,22.0,10240.0,20,50432.0
36,history,64.0,16384.0,37632.0,768.0,313.6,2,11,12.0,23.0,14336.0,22,47872.0
37,history,64.0,16384.0,38656.0,768.0,309.248,2,11,12.0,23.0,2048.0,6,42752.0
38,history,64.0,16384.0,36864.0,512.0,312.40677966101697,26,7,8.0,15.0,10240.0,16,44032.0
39,history,64.0,16384.0,38144.0,768.0,307.61290322580646,1,7,12.0,19.0,3072.0,3,42752.0
40,history,64.0,16384.0,38400.0,768.0,312.1951219512195,3,7,12.0,19.0,2560.0,6,42752.0
41,history,64.0,16384.0,38400.0,768.0,304.76190476190476,2,7,12.0,19.0,3584.0,4,43264.0
42,history,64.0,16384.0,36352.0,768.0,293.16129032258067,1,8,12.0,20.0,6144.0,12,42496.0
43,history,64.0,16384.0,36096.0,768.0,303.327731092437,1,9,12.0,21.0,4608.0,7,41472.0
44,history,64.0,16384.0,35072.0,512.0,304.97391304347826,22,9,8.0,17.0,4096.0,8,39168.0
45,history,64.0,16384.0,33280.0,512.0,311.02803738317755,23,8,8.0,16.0,2048.0,5,36352.0
46,history,64.0,16384.0,36096.0,512.0,295.8688524590164,19,10,8.0,18.0,6656.0,12,41472.0
47,history,64.0,16384.0,37120.0,512.0,296.96,20,10,8.0,18.0,512.0,2,39424.0
48,history,64.0,16384.0,38400.0,512.0,307.2,25,11,8.0,19.0,0.0,0,40448.0
49,history,64.0,16384.0,41984.0,768.0,322.95384615384614,2,11,12.0,23.0,0.0,0,45056.0
50,history,64.0,16384.0,44032.0,768.0,376.34188034188037,14,11,12.0,23.0,7680.0,11,50944.0
51,history,64.0,16384.0,41472.0,768.0,345.6,8,9,12.0,21.0,14336.0,24,51712.0
52,history,64.0,16384.0,41728.0,768.0,350.65546218487395,8,9,12.0,21.0,1536.0,6,45568.0
53,history,64.0,16384.0,40448.0,768.0,321.015873015873,4,10,12.0,22.0,11776.0,21,49408.0
54,history,64.0,16384.0,40448.0,768.0,316.0,3,10,12.0,22.0,9728.0,15,48384.0
55,history,64.0,16384.0,43008.0,768.0,325.8181818181818,2,10,12.0,22.0,5120.0,9,48640.0
56,history,64.0,16384.0,44032.0,768.0,323.7647058823529,3,9,12.0,21.0,10240.0,17,52224.0
57,history,64.0,16384.0,44032.0,768.0,326.162962962963,2,9,12.0,21.0,2048.0,6,48128.0
58,history,64.0,16384.0,43776.0,768.0,321.88235294117646,3,9,12.0,21.0,14336.0,19,54016.0
59,history,64.0,16384.0,44800.0,768.0,327.007299270073,1,8,12.0,20.0,9728.0,14,52736.0
60,history,64.0,16384.0,49408.0,768.0,347.943661971831,7,11,12.0,23.0,9216.0,15,57088.0
61,history,64.0,16384.0,53760.0,768.0,368.2191780821918,9,11,12.0,23.0,11776.0,14,62720.0
62,history,64.0,16384.0,48896.0,768.0,346.78014184397165,5,11,12.0,23.0,3072.0,6,53504.0
63,history,64.0,16384.0,51712.0,1024.0,361.6223776223776,1,11,16.0,27.0,13312.0,20,62464.0
64,history,64.0,16384.0,46848.0,768.0,329.9154929577465,3,10,12.0,22.0,14848.0,18,57344.0
65,history,64.0,16384.0,46592.0,1024.0,358.4,3,9,16.0,25.0,17920.0,22,59648.0
