timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
64,history,64.0,16384.0,38656.0,768.0,309.248,1,10,12.0,22.0,2560.0,6,43008.0
65,history,64.0,16384.0,37888.0,768.0,305.5483870967742,1,10,12.0,22.0,10752.0,18,46336.0
66,history,64.0,16384.0,38144.0,768.0,300.34645669291336,1,7,12.0,19.0,0.0,0,41216.0
67,history,64.0,16384.0,37120.0,512.0,299.35483870967744,21,7,8.0,15.0,3584.0,6,40960.0
68,history,64.0,16384.0,40192.0,768.0,329.44262295081967,2,8,12.0,20.0,7680.0,17,47104.0
69,history,64.0,16384.0,37632.0,512.0,316.2352941176471,28,8,8.0,16.0,3072.0,9,41216.0
70,history,64.0,16384.0,40448.0,512.0,326.19354838709677,34,8,8.0,16.0,2560.0,6,43776.0
71,history,64.0,16384.0,39168.0,512.0,315.8709677419355,29,7,8.0,15.0,8192.0,15,45312.0
72,history,64.0,16384.0,39936.0,512.0,314.45669291338584,29,7,8.0,15.0,0.0,0,41984.0
73,history,64.0,16384.0,39168.0,768.0,321.04918032786884,2,8,12.0,20.0,11264.0,20,47872.0
74,history,64.0,16384.0,39680.0,768.0,322.6016260162602,2,8,12.0,20.0,1536.0,6,43520.0
75,history,64.0,16384.0,38144.0,512.0,312.655737704918,27,7,8.0,15.0,13824.0,17,47104.0
76,history,64.0,16384.0,37632.0,512.0,305.9512195121951,24,7,8.0,15.0,4096.0,9,41728.0
77,history,64.0,16384.0,38656.0,768.0,309.248,1,10,12.0,22.0,3072.0,5,43264.0
78,history,64.0,16384.0,41216.0,768.0,317.04615384615386,3,10,12.0,22.0,1024.0,3,44800.0
79,history,64.0,16384.0,39680.0,768.0,325.24590163934425,2,10,12.0,22.0,7680.0,14,46592.0
80,history,64.0,16384.0,41984.0,768.0,333.2063492063492,3,10,12.0,22.0,9216.0,14,49664.0
81,history,64.0,16384.0,47360.0,768.0,348.2352941176471,6,11,12.0,23.0,9728.0,11,55296.0
82,history,64.0,16384.0,47360.0,768.0,333.5211267605634,3,11,12.0,23.0,10240.0,19,55552.0
83,history,64.0,16384.0,42240.0,768.0,312.8888888888889,4,11,12.0,23.0,10240.0,17,50432.0
84,history,64.0,16384.0,46336.0,768.0,345.7910447761194,5,11,12.0,23.0,8704.0,10,53760.0
85,history,64.0,16384.0,47104.0,1024.0,392.53333333333336,2,11,16.0,27.0,17920.0,24,60160.0
86,history,64.0,16384.0,45824.0,1024.0,355.2248062015504,1,12,16.0,28.0,15360.0,24,57600.0
87,history,64.0,16384.0,44288.0,768.0,338.0763358778626,7,8,12.0,20.0,4096.0,3,49408.0
88,history,64.0,16384.0,45568.0,768.0,345.2121212121212,9,11,12.0,23.0,3072.0,5,50176.0
89,history,64.0,16384.0,44032.0,1024.0,349.46031746031747,1,11,16.0,27.0,8704.0,20,52480.0
90,history,64.0,16384.0,42240.0,768.0,327.4418604651163,4,8,12.0,20.0,15872.0,15,53248.0
91,history,64.0,16384.0,40192.0,768.0,324.1290322580645,3,8,12.0,20.0,17408.0,25,51968.0
92,history,64.0,16384.0,39424.0,768.0,317.93548387096774,2,8,12.0,20.0,2048.0,7,43520.0
93,history,64.0,16384.0,40704.0,768.0,320.503937007874,2,8,12.0,20.0,7168.0,14,47360.0
94,history,64.0,16384.0,36608.0,512.0,302.54545454545456,22,8,8.0,16.0,12288.0,16,44800.0
95,history,64.0,16384.0,39168.0,768.0,315.8709677419355,3,8,12.0,20.0,6144.0,10,45312.0
96,history,64.0,16384.0,40448.0,768.0,342.77966101694915,3,8,12.0,20.0,15872.0,20,51456.0
97,history,64.0,16384.0,42240.0,768.0,346.2295081967213,4,8,12.0,20.0,512.0,2,45568.0
98,history,64.0,16384.0,42240.0,768.0,335.23809523809524,3,8,12.0,20.0,4608.0,8,47616.0
99,history,64.0,16384.0,41728.0,768.0,333.824,5,9,12.0,21.0,5632.0,9,47616.0
4,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
5,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
6,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
7,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
8,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
9,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
10,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
11,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
12,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
13,exact_physics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
14,exact_physics,64.0,16384.0,768.0,256.0,256.0,3,1,4.0,5.0,0.0,0,1792.0
15,exact_physics,64.0,16384.0,2816.0,256.0,256.0,11,1,4.0,5.0,0.0,0,3840.0
16,exact_physics,64.0,16384.0,6144.0,256.0,256.0,24,7,4.0,11.0,0.0,0,7168.0
17,exact_physics,64.0,16384.0,10752.0,256.0,256.0,42,7,4.0,11.0,0.0,0,11776.0
18,exact_physics,64.0,16384.0,12544.0,256.0,256.0,49,7,4.0,11.0,0.0,0,13568.0
19,exact_physics,64.0,16384.0,13056.0,256.0,256.0,51,7,4.0,11.0,0.0,0,14080.0
20,exact_physics,64.0,16384.0,13568.0,256.0,256.0,53,7,4.0,11.0,0.0,0,14592.0
21,exact_physics,64.0,16384.0,20480.0,512.0,259.24050632911394,1,8,8.0,16.0,0.0,0,22528.0
22,exact_physics,64.0,16384.0,25600.0,512.0,263.91752577319585,3,8,8.0,16.0,512.0,2,27904.0
23,exact_physics,64.0,16384.0,26368.0,512.0,263.68,3,8,8.0,16.0,0.0,0,28416.0
24,exact_physics,64.0,16384.0,26624.0,512.0,266.24,4,8,8.0,16.0,1536.0,4,29440.0
25,exact_physics,64.0,16384.0,27904.0,512.0,265.752380952381,4,8,8.0,16.0,0.0,0,29952.0
26,exact_physics,64.0,16384.0,29184.0,512.0,262.9189189189189,3,8,8.0,16.0,0.0,0,31232.0
27,exact_physics,64.0,16384.0,36352.0,512.0,265.3430656934307,5,8,8.0,16.0,0.0,0,38400.0
28,exact_physics,64.0,16384.0,39168.0,512.0,264.64864864864865,5,8,8.0,16.0,0.0,0,41216.0
29,exact_physics,64.0,16384.0,39680.0,512.0,259.34640522875816,2,8,8.0,16.0,512.0,2,41984.0
30,exact_physics,64.0,16384.0,41984.0,512.0,259.1604938271605,2,8,8.0,16.0,0.0,0,44032.0
31,exact_physics,64.0,16384.0,42240.0,512.0,259.1411042944785,2,8,8.0,16.0,0.0,0,44288.0
32,exact_physics,64.0,16384.0,44032.0,512.0,260.5443786982249,3,8,8.0,16.0,0.0,0,46080.0
33,exact_physics,64.0,16384.0,42752.0,512.0,263.9012345679012,5,8,8.0,16.0,2560.0,6,46080.0
34,exact_physics,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
35,exact_physics,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
36,exact_physics,64.0,16384.0,43776.0,512.0,268.5644171779141,8,8,8.0,16.0,2048.0,4,46848.0
37,exact_physics,64.0,16384.0,46592.0,512.0,269.3179190751445,9,8,8.0,16.0,512.0,2,48896.0
38,exact_physics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,512.0,2,50176.0
39,exact_physics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
40,exact_physics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
41,exact_physics,64.0,16384.0,47616.0,512.0,281.75147928994085,17,13,8.0,21.0,512.0,2,49920.0
42,exact_physics,64.0,16384.0,46592.0,512.0,274.0705882352941,12,13,8.0,21.0,2048.0,5,49664.0
43,exact_physics,64.0,16384.0,46848.0,512.0,273.96491228070175,12,13,8.0,21.0,0.0,0,48896.0
44,exact_physics,64.0,16384.0,46592.0,512.0,277.3333333333333,14,13,8.0,21.0,0.0,0,48640.0
45,exact_physics,64.0,16384.0,46848.0,512.0,287.41104294478527,20,13,8.0,21.0,2048.0,5,49920.0
46,exact_physics,64.0,16384.0,44544.0,512.0,298.9530201342282,25,7,8.0,15.0,4096.0,4,48640.0
47,exact_physics,64.0,16384.0,46848.0,512.0,302.2451612903226,28,14,8.0,22.0,0.0,0,48896.0
48,exact_physics,64.0,16384.0,50688.0,512.0,312.8888888888889,36,14,8.0,22.0,1024.0,2,53248.0
49,exact_physics,64.0,16384.0,50944.0,512.0,312.5398773006135,36,14,8.0,22.0,512.0,2,53248.0
50,exact_physics,64.0,16384.0,45312.0,512.0,292.3354838709677,22,7,8.0,15.0,10240.0,8,52480.0
51,exact_physics,64.0,16384.0,45056.0,512.0,306.5034013605442,29,11,8.0,19.0,6656.0,7,50432.0
52,exact_physics,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,1536.0,6,49664.0
53,exact_physics,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,0.0,0,48896.0
54,exact_physics,64.0,16384.0,47104.0,512.0,322.63013698630135,38,10,8.0,18.0,0.0,0,49152.0
55,exact_physics,64.0,16384.0,45824.0,512.0,309.6216216216216,31,11,8.0,19.0,4608.0,8,50176.0
56,exact_physics,64.0,16384.0,48384.0,512.0,306.2278481012658,31,11,8.0,19.0,512.0,2,50688.0
57,exact_physics,64.0,16384.0,48640.0,512.0,313.80645161290323,35,11,8.0,19.0,3072.0,9,52224.0
58,exact_physics,64.0,16384.0,47616.0,512.0,309.1948051948052,32,11,8.0,19.0,512.0,2,49920.0
59,exact_physics,64.0,16384.0,49408.0,512.0,318.76129032258063,38,11,8.0,19.0,0.0,0,51456.0
60,exact_physics,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,512.0,2,52480.0
61,exact_physics,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,0.0,0,52224.0
62,exact_physics,64.0,16384.0,50432.0,512.0,329.62091503267976,44,11,8.0,19.0,0.0,0,52480.0
63,exact_physics,64.0,16384.0,47872.0,512.0,314.94736842105266,35,11,8.0,19.0,5120.0,12,52480.0
64,exact_physics,64.0,16384.0,48384.0,512.0,316.2352941176471,36,11,8.0,19.0,0.0,0,50432.0
65,exact_physics,64.0,16384.0,47872.0,512.0,312.8888888888889,34,11,8.0,19.0,0.0,0,49920.0
66,exact_physics,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,5632.0,9,52736.0
67,exact_physics,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,0.0,0,49920.0
68,exact_physics,64.0,16384.0,47616.0,512.0,330.6666666666667,42,11,8.0,19.0,2560.0,6,50944.0
69,exact_physics,64.0,16384.0,46336.0,512.0,319.5586206896552,36,10,8.0,18.0,2048.0,6,49408.0
70,exact_physics,64.0,16384.0,43008.0,512.0,320.95522388059703,34,13,8.0,21.0,8192.0,14,49152.0
71,exact_physics,64.0,16384.0,46336.0,512.0,330.9714285714286,41,13,8.0,21.0,0.0,0,48384.0
72,exact_physics,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
73,exact_physics,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
74,exact_physics,64.0,16384.0,47360.0,512.0,328.8888888888889,41,13,8.0,21.0,512.0,2,49664.0
75,exact_physics,64.0,16384.0,43776.0,512.0,310.468085106383,30,13,8.0,21.0,3584.0,4,47616.0
76,exact_physics,64.0,16384.0,42752.0,512.0,314.3529411764706,31,13,8.0,21.0,7680.0,12,48640.0
77,exact_physics,64.0,16384.0,38400.0,512.0,312.1951219512195,27,7,8.0,15.0,8704.0,7,44800.0
78,exact_physics,64.0,16384.0,41472.0,512.0,311.81954887218046,29,7,8.0,15.0,2048.0,4,44544.0
79,exact_physics,64.0,16384.0,41728.0,512.0,311.4029850746269,29,7,8.0,15.0,1024.0,2,44288.0
80,exact_physics,64.0,16384.0,41984.0,768.0,333.2063492063492,7,10,12.0,22.0,5632.0,7,47872.0
81,exact_physics,64.0,16384.0,37632.0,512.0,316.2352941176471,28,7,8.0,15.0,8704.0,10,44032.0
82,exact_physics,64.0,16384.0,36352.0,512.0,305.47899159663865,23,7,8.0,15.0,0.0,0,38400.0
83,exact_physics,64.0,16384.0,37376.0,512.0,314.0840336134454,27,7,8.0,15.0,0.0,0,39424.0
84,exact_physics,64.0,16384.0,35584.0,512.0,299.02521008403363,20,7,8.0,15.0,12288.0,22,43776.0
85,exact_physics,64.0,16384.0,39936.0,512.0,307.2,26,11,8.0,19.0,3072.0,3,43520.0
86,exact_physics,64.0,16384.0,36352.0,768.0,310.7008547008547,2,7,12.0,19.0,12800.0,15,45824.0
87,exact_physics,64.0,16384.0,38656.0,768.0,316.8524590163934,2,7,12.0,19.0,0.0,0,41728.0
88,exact_physics,64.0,16384.0,37888.0,768.0,313.12396694214874,4,7,12.0,19.0,3072.0,4,42496.0
89,exact_physics,64.0,16384.0,38912.0,768.0,308.8253968253968,2,8,12.0,20.0,1536.0,2,42752.0
90,exact_physics,64.0,16384.0,38144.0,512.0,293.4153846153846,19,11,8.0,19.0,4096.0,7,42240.0
91,exact_physics,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,3072.0,7,43008.0
92,exact_physics,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,0.0,0,41472.0
93,exact_physics,64.0,16384.0,39168.0,512.0,306.0,25,11,8.0,19.0,1024.0,4,41728.0
94,exact_physics,64.0,16384.0,40704.0,512.0,306.0451127819549,26,11,8.0,19.0,1024.0,2,43264.0
95,exact_physics,64.0,16384.0,40448.0,512.0,321.015873015873,32,11,8.0,19.0,0.0,0,42496.0
96,exact_physics,64.0,16384.0,37632.0,512.0,308.4590163934426,25,11,8.0,19.0,5120.0,6,42240.0
97,exact_physics,64.0,16384.0,38656.0,512.0,306.7936507936508,25,11,8.0,19.0,0.0,0,40704.0
98,exact_physics,64.0,16384.0,39680.0,512.0,296.1194029850746,21,9,8.0,17.0,3072.0,6,43264.0
99,exact_physics,64.0,16384.0,39168.0,512.0,308.40944881889766,26,9,8.0,17.0,6656.0,13,44544.0
4,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
5,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
6,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
7,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
8,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
9,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
10,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
11,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
12,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
13,learned_dynamics,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
14,learned_dynamics,64.0,16384.0,768.0,256.0,256.0,3,1,4.0,5.0,0.0,0,1792.0
15,learned_dynamics,64.0,16384.0,2816.0,256.0,256.0,11,1,4.0,5.0,0.0,0,3840.0
16,learned_dynamics,64.0,16384.0,6144.0,256.0,256.0,24,7,4.0,11.0,0.0,0,7168.0
17,learned_dynamics,64.0,16384.0,10752.0,256.0,256.0,42,7,4.0,11.0,0.0,0,11776.0
18,learned_dynamics,64.0,16384.0,12544.0,256.0,256.0,49,7,4.0,11.0,0.0,0,13568.0
19,learned_dynamics,64.0,16384.0,13056.0,256.0,256.0,51,7,4.0,11.0,0.0,0,14080.0
20,learned_dynamics,64.0,16384.0,13568.0,256.0,256.0,53,7,4.0,11.0,0.0,0,14592.0
21,learned_dynamics,64.0,16384.0,20480.0,512.0,259.24050632911394,1,8,8.0,16.0,0.0,0,22528.0
22,learned_dynamics,64.0,16384.0,25600.0,512.0,263.91752577319585,3,8,8.0,16.0,512.0,2,27904.0
23,learned_dynamics,64.0,16384.0,26368.0,512.0,263.68,3,8,8.0,16.0,0.0,0,28416.0
24,learned_dynamics,64.0,16384.0,26624.0,512.0,266.24,4,8,8.0,16.0,1536.0,4,29440.0
25,learned_dynamics,64.0,16384.0,27904.0,512.0,265.752380952381,4,8,8.0,16.0,0.0,0,29952.0
26,learned_dynamics,64.0,16384.0,29184.0,512.0,262.9189189189189,3,8,8.0,16.0,0.0,0,31232.0
27,learned_dynamics,64.0,16384.0,36352.0,512.0,265.3430656934307,5,8,8.0,16.0,0.0,0,38400.0
28,learned_dynamics,64.0,16384.0,39168.0,512.0,264.64864864864865,5,8,8.0,16.0,0.0,0,41216.0
29,learned_dynamics,64.0,16384.0,39680.0,512.0,259.34640522875816,2,8,8.0,16.0,512.0,2,41984.0
30,learned_dynamics,64.0,16384.0,41984.0,512.0,259.1604938271605,2,8,8.0,16.0,0.0,0,44032.0
31,learned_dynamics,64.0,16384.0,42240.0,512.0,259.1411042944785,2,8,8.0,16.0,0.0,0,44288.0
32,learned_dynamics,64.0,16384.0,44032.0,512.0,260.5443786982249,3,8,8.0,16.0,0.0,0,46080.0
33,learned_dynamics,64.0,16384.0,42752.0,512.0,263.9012345679012,5,8,8.0,16.0,2560.0,6,46080.0
34,learned_dynamics,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
35,learned_dynamics,64.0,16384.0,43264.0,512.0,263.8048780487805,5,8,8.0,16.0,0.0,0,45312.0
36,learned_dynamics,64.0,16384.0,43776.0,512.0,268.5644171779141,8,8,8.0,16.0,2048.0,4,46848.0
37,learned_dynamics,64.0,16384.0,46592.0,512.0,269.3179190751445,9,8,8.0,16.0,512.0,2,48896.0
38,learned_dynamics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,512.0,2,50176.0
39,learned_dynamics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
40,learned_dynamics,64.0,16384.0,47872.0,512.0,279.953216374269,16,13,8.0,21.0,0.0,0,49920.0
41,learned_dynamics,64.0,16384.0,47616.0,512.0,281.75147928994085,17,13,8.0,21.0,512.0,2,49920.0
42,learned_dynamics,64.0,16384.0,46592.0,512.0,274.0705882352941,12,13,8.0,21.0,2048.0,5,49664.0
43,learned_dynamics,64.0,16384.0,46848.0,512.0,273.96491228070175,12,13,8.0,21.0,0.0,0,48896.0
44,learned_dynamics,64.0,16384.0,46592.0,512.0,277.3333333333333,14,13,8.0,21.0,0.0,0,48640.0
45,learned_dynamics,64.0,16384.0,46848.0,512.0,287.41104294478527,20,13,8.0,21.0,2048.0,5,49920.0
46,learned_dynamics,64.0,16384.0,44544.0,512.0,298.9530201342282,25,7,8.0,15.0,4096.0,4,48640.0
47,learned_dynamics,64.0,16384.0,46848.0,512.0,302.2451612903226,28,14,8.0,22.0,0.0,0,48896.0
48,learned_dynamics,64.0,16384.0,50688.0,512.0,312.8888888888889,36,14,8.0,22.0,1024.0,2,53248.0
49,learned_dynamics,64.0,16384.0,50944.0,512.0,312.5398773006135,36,14,8.0,22.0,512.0,2,53248.0
50,learned_dynamics,64.0,16384.0,45312.0,512.0,292.3354838709677,22,7,8.0,15.0,10240.0,8,52480.0
51,learned_dynamics,64.0,16384.0,45056.0,512.0,306.5034013605442,29,11,8.0,19.0,6656.0,7,50432.0
52,learned_dynamics,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,1536.0,6,49664.0
53,learned_dynamics,64.0,16384.0,46848.0,512.0,323.0896551724138,38,10,8.0,18.0,0.0,0,48896.0
54,learned_dynamics,64.0,16384.0,47104.0,512.0,322.63013698630135,38,10,8.0,18.0,0.0,0,49152.0
55,learned_dynamics,64.0,16384.0,45824.0,512.0,309.6216216216216,31,11,8.0,19.0,4608.0,8,50176.0
56,learned_dynamics,64.0,16384.0,48384.0,512.0,306.2278481012658,31,11,8.0,19.0,512.0,2,50688.0
57,learned_dynamics,64.0,16384.0,48640.0,512.0,313.80645161290323,35,11,8.0,19.0,3072.0,9,52224.0
58,learned_dynamics,64.0,16384.0,47616.0,512.0,309.1948051948052,32,11,8.0,19.0,512.0,2,49920.0
59,learned_dynamics,64.0,16384.0,49408.0,512.0,318.76129032258063,38,11,8.0,19.0,0.0,0,51456.0
60,learned_dynamics,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,512.0,2,52480.0
61,learned_dynamics,64.0,16384.0,50176.0,512.0,330.10526315789474,44,11,8.0,19.0,0.0,0,52224.0
62,learned_dynamics,64.0,16384.0,50432.0,512.0,329.62091503267976,44,11,8.0,19.0,0.0,0,52480.0
63,learned_dynamics,64.0,16384.0,47872.0,512.0,314.94736842105266,35,11,8.0,19.0,5120.0,12,52480.0
64,learned_dynamics,64.0,16384.0,48384.0,512.0,316.2352941176471,36,11,8.0,19.0,0.0,0,50432.0
65,learned_dynamics,64.0,16384.0,47872.0,512.0,312.8888888888889,34,11,8.0,19.0,0.0,0,49920.0
66,learned_dynamics,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,5632.0,9,52736.0
67,learned_dynamics,64.0,16384.0,47872.0,512.0,327.8904109589041,41,11,8.0,19.0,0.0,0,49920.0
68,learned_dynamics,64.0,16384.0,47616.0,512.0,330.6666666666667,42,11,8.0,19.0,2560.0,6,50944.0
69,learned_dynamics,64.0,16384.0,46336.0,512.0,319.5586206896552,36,10,8.0,18.0,2048.0,6,49408.0
70,learned_dynamics,64.0,16384.0,43008.0,512.0,320.95522388059703,34,13,8.0,21.0,8192.0,14,49152.0
71,learned_dynamics,64.0,16384.0,46336.0,512.0,330.9714285714286,41,13,8.0,21.0,0.0,0,48384.0
72,learned_dynamics,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
73,learned_dynamics,64.0,16384.0,47616.0,512.0,328.3862068965517,41,13,8.0,21.0,0.0,0,49664.0
74,learned_dynamics,64.0,16384.0,47360.0,512.0,328.8888888888889,41,13,8.0,21.0,512.0,2,49664.0
75,learned_dynamics,64.0,16384.0,43776.0,512.0,310.468085106383,30,13,8.0,21.0,3584.0,4,47616.0
76,learned_dynamics,64.0,16384.0,42752.0,512.0,314.3529411764706,31,13,8.0,21.0,7680.0,12,48640.0
77,learned_dynamics,64.0,16384.0,38400.0,512.0,312.1951219512195,27,7,8.0,15.0,8704.0,7,44800.0
78,learned_dynamics,64.0,16384.0,41472.0,512.0,311.81954887218046,29,7,8.0,15.0,2048.0,4,44544.0
79,learned_dynamics,64.0,16384.0,41728.0,512.0,311.4029850746269,29,7,8.0,15.0,1024.0,2,44288.0
80,learned_dynamics,64.0,16384.0,41984.0,768.0,333.2063492063492,7,10,12.0,22.0,5632.0,7,47872.0
81,learned_dynamics,64.0,16384.0,37632.0,512.0,316.2352941176471,28,7,8.0,15.0,8704.0,10,44032.0
82,learned_dynamics,64.0,16384.0,36352.0,512.0,305.47899159663865,23,7,8.0,15.0,0.0,0,38400.0
83,learned_dynamics,64.0,16384.0,37376.0,512.0,314.0840336134454,27,7,8.0,15.0,0.0,0,39424.0
84,learned_dynamics,64.0,16384.0,35584.0,512.0,299.02521008403363,20,7,8.0,15.0,12288.0,22,43776.0
85,learned_dynamics,64.0,16384.0,39936.0,512.0,307.2,26,11,8.0,19.0,3072.0,3,43520.0
86,learned_dynamics,64.0,16384.0,36352.0,768.0,310.7008547008547,2,7,12.0,19.0,12800.0,15,45824.0
87,learned_dynamics,64.0,16384.0,38656.0,768.0,316.8524590163934,2,7,12.0,19.0,0.0,0,41728.0
88,learned_dynamics,64.0,16384.0,37888.0,768.0,313.12396694214874,4,7,12.0,19.0,3072.0,4,42496.0
89,learned_dynamics,64.0,16384.0,38912.0,768.0,308.8253968253968,2,8,12.0,20.0,1536.0,2,42752.0
90,learned_dynamics,64.0,16384.0,38144.0,512.0,293.4153846153846,19,11,8.0,19.0,4096.0,7,42240.0
91,learned_dynamics,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,3072.0,7,43008.0
92,learned_dynamics,64.0,16384.0,39424.0,512.0,303.26153846153846,24,11,8.0,19.0,0.0,0,41472.0
93,learned_dynamics,64.0,16384.0,39168.0,512.0,306.0,25,11,8.0,19.0,1024.0,4,41728.0
94,learned_dynamics,64.0,16384.0,40704.0,512.0,306.0451127819549,26,11,8.0,19.0,1024.0,2,43264.0
95,learned_dynamics,64.0,16384.0,40448.0,512.0,321.015873015873,32,11,8.0,19.0,0.0,0,42496.0
96,learned_dynamics,64.0,16384.0,37632.0,512.0,308.4590163934426,25,11,8.0,19.0,5120.0,6,42240.0
97,learned_dynamics,64.0,16384.0,38656.0,512.0,306.7936507936508,25,11,8.0,19.0,0.0,0,40704.0
98,learned_dynamics,64.0,16384.0,39680.0,512.0,296.1194029850746,21,9,8.0,17.0,3072.0,6,43264.0
99,learned_dynamics,64.0,16384.0,39168.0,512.0,308.40944881889766,26,9,8.0,17.0,6656.0,13,44544.0
4,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
5,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
6,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
7,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
8,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
9,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
10,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
11,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
12,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
13,perfect_future_graph,64.0,16384.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0
14,perfect_future_graph,64.0,16384.0,768.0,256.0,256.0,3,1,4.0,5.0,0.0,0,1792.0
15,perfect_future_graph,64.0,16384.0,2816.0,256.0,256.0,11,1,4.0,5.0,0.0,0,3840.0
16,perfect_future_graph,64.0,16384.0,6144.0,256.0,256.0,24,7,4.0,11.0,0.0,0,7168.0
17,perfect_future_graph,64.0,16384.0,10752.0,256.0,256.0,42,7,4.0,11.0,0.0,0,11776.0
18,perfect_future_graph,64.0,16384.0,12544.0,256.0,256.0,49,7,4.0,11.0,0.0,0,13568.0
19,perfect_future_graph,64.0,16384.0,13056.0,256.0,256.0,51,7,4.0,11.0,0.0,0,14080.0
20,perfect_future_graph,64.0,16384.0,13568.0,256.0,256.0,53,7,4.0,11.0,0.0,0,14592.0
